Distance,Point,B,L,H,Density_Cs_min,Density_Cs_max,,Density_Sr_min,Density_Sr_max,log-normal,SA_Cs-137,SA_Sr-90,Soil_Type,Soil_Subtype,Soil_Granulometry,Plant_Formation,Plant_Type,Age,"Wood_Stock, m3/ha",Wood_ATF_Cs-137,Wood_ATF_Sr-90,Leaf_Cs-137,Leaf_Sr-90,SA_Cs_Wood,Leaf,Dose_external,Dose_internal (inhal.),3.90E-08,1.60E-07,1.00E-08,1.41,internal (inhal.),internal (inhal.),internal (inhal.),internal (inhal.) 2040 h,internal (inhal.) 2040 h,internal (inhal.) 2040 h,,,
7.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3498,30.8256,"52.3497738461538,30.8256142307692"
7.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3506,30.8249,"52.3505611538461,30.8248597692307"
7.3,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3513,30.8241,"52.3513484615384,30.8241053076923"
7.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3521,30.8234,"52.3521357692307,30.8233508461538"
7.5,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3529,30.8226,"52.352923076923,30.8225963846153"
7.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3537,30.8218,"52.3537103846153,30.8218419230769"
7.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3545,30.8211,"52.3544976923076,30.8210874615384"
7.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3553,30.8203,"52.3552849999999,30.820333"
7.9,9,52.355285,30.820333,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3563,30.8201,"52.3563144999999,30.82009325"
8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3573,30.8199,"52.357344,30.8198535"
8.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3584,30.8196,"52.3583735,30.81961375"
8.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.03,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3594,30.8194,"52.359403,30.819374"
8.3,10,52.359403,30.819374,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3603,30.8192,"52.3602866666666,30.8191747777777"
8.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",вересково-брусничные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3612,30.8190,"52.3611703333333,30.8189755555555"
8.5,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3621,30.8188,"52.362054,30.8187763333333"
8.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3629,30.8186,"52.3629376666666,30.8185771111111"
8.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3638,30.8184,"52.3638213333333,30.8183778888888"
8.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3647,30.8182,"52.364705,30.8181786666666"
8.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3656,30.8180,"52.3655886666666,30.8179794444444"
9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",зеленомошные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3665,30.8178,"52.3664723333333,30.8177802222222"
9.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",зеленомошные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3674,30.8176,"52.367356,30.817581"
9.2,11,52.367356,30.817581,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",зеленомошные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3682,30.8174,"52.3682453846153,30.8173765384615"
9.3,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"береза, сосна в подросте",зеленомошные,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3691,30.8172,"52.3691347692307,30.817172076923"
9.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3700,30.8170,"52.3700241538461,30.8169676153846"
9.5,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3709,30.8168,"52.3709135384615,30.8167631538461"
9.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3718,30.8166,"52.3718029230769,30.8165586923076"
9.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3727,30.8164,"52.3726923076923,30.8163542307692"
9.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3736,30.8161,"52.3735816923076,30.8161497692307"
9.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3745,30.8159,"52.374471076923,30.8159453076923"
10,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3754,30.8157,"52.3753604615384,30.8157408461538"
10.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3762,30.8155,"52.3762498461538,30.8155363846153"
10.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3771,30.8153,"52.3771392307692,30.8153319230769"
10.3,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3780,30.8151,"52.3780286153846,30.8151274615384"
10.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3789,30.8149,"52.378918,30.8149229999999"
10.5,12,52.378918,30.814923,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3796,30.8148,"52.379625,30.814751"
10.6,13,52.379625,30.814751,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3797,30.8135,"52.3796978333333,30.8134706666666"
10.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3798,30.8122,"52.3797706666666,30.8121903333333"
10.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3798,30.8109,"52.3798435,30.81091"
10.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3799,30.8096,"52.3799163333333,30.8096296666666"
11,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3800,30.8083,"52.3799891666666,30.8083493333333"
11.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3801,30.8071,"52.380062,30.807069"
11.2,14,52.380062,30.807069,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3802,30.8045,"52.380216,30.804468"
11.3,15,52.380216,30.804468,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3811,30.8039,"52.381107,30.803894"
11.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3820,30.8033,"52.3819979999999,30.80332"
11.5,16,52.381998,30.803320,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3828,30.8028,"52.3828372499999,30.80278675"
11.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",зеленомошные,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3837,30.8023,"52.3836764999999,30.8022535"
11.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3845,30.8017,"52.38451575,30.80172025"
11.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3854,30.8012,"52.385355,30.801187"
11.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3862,30.8007,"52.3861942499999,30.80065375"
12,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3870,30.8001,"52.3870335,30.8001205"
12.1,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3879,30.7996,"52.38787275,30.79958725"
12.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3887,30.7991,"52.388712,30.7990539999999"
12.3,17,52.388712,30.799054,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3894,30.7992,"52.3893785714285,30.7991762857142"
12.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3900,30.7993,"52.3900451428571,30.7992985714285"
12.5,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3907,30.7994,"52.3907117142857,30.7994208571428"
12.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3914,30.7995,"52.3913782857142,30.7995431428571"
12.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3920,30.7997,"52.3920448571428,30.7996654285714"
12.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3927,30.7998,"52.3927114285714,30.7997877142857"
12.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3934,30.7999,"52.393378,30.7999099999999"
13,18,52.393378,30.799910,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3947,30.8002,"52.394658,30.800156"
13.1,19,52.394658,30.800156,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3959,30.7999,"52.3958557499999,30.79993775"
13.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3971,30.7997,"52.3970535,30.7997195"
13.3,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3983,30.7995,"52.39825125,30.79950125"
13.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.3994,30.7993,"52.399449,30.799283"
13.5,20,52.399449,30.799283,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4003,30.7991,"52.4003216666666,30.799125"
13.6,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4012,30.7990,"52.4011943333333,30.798967"
13.7,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,сельхозугодья,,,,,,,,,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4021,30.7988,"52.402067,30.798809"
13.8,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,береза,лишайниково-вересковые,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4029,30.7987,"52.4029396666666,30.798651"
13.9,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,береза,лишайниково-вересковые,,,1.31,10.82,"6,43","45,75",48.47,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4038,30.7985,"52.4038123333333,30.798493"
14,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",лишайниково-вересковые,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4047,30.7983,"52.404685,30.7983349999999"
14.1,21,52.404685,30.798335,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",лишайниково-вересковые,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4053,30.7974,"52.4053214285714,30.7974035714285"
14.2,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",лишайниково-вересковые,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4060,30.7965,"52.4059578571428,30.7964721428571"
14.3,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",лишайниково-вересковые,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4066,30.7955,"52.4065942857142,30.7955407142857"
14.4,,,,,0,37,,0,5.55,,185,28,Дерново-подзолистые,автоморфные,песок,"сосна, береза, дуб, ясень, граб",лишайниково-вересковые,,,2.88,7.02,"24,63","83,37",106.56,,0.08,3.3E-05,,,,,2.0E-05,1.3E-05,3.3E-05,4.2E-02,2.6E-02,6.7E-02,52.4072,30.7946,"52.4072307142857,30.7946092857142"
